"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Tunisia","TUN","PPG, multilateral concessional (TDS, current US$)","DT.TDS.MLTC.CD","","","","","","","","","","","98000","133000","243000","378000","351000","414000","524000","3396000","1718000","792000","1309000","2777000","1986000","3261000","3728000","4898000","6530000","8084000","9427000","8868000","11521000","18427000","22432000","23447000","27052000","28111000","34454000","37260000","48923000","41643000","45590000","54551000","60030000","67094000","63353000","92336000","102135000","119294000","129391000","136932000","143113000","156850000","162625000","184312000","235047000","361114000","",
"Tunisia","TUN","Multilateral debt service (% of public and publicly guaranteed debt service)","DT.TDS.MLAT.PG.ZS","","","","","","","","","","","4.33253837216413","5.48182099372944","6.68130489335006","9.65764153054375","13.6972524180433","15.2808250292375","19.4641006661732","19.734785729138","15.7831236868423","13.3932115606354","11.2196460037101","11.3194774572629","14.6107444553804","16.1618056206821","15.7464322641008","16.7092660772552","21.8473686997169","23.3840434982324","27.839532011431","26.1924635166191","25.9762624896517","31.8972993062438","35.0701736455679","37.7252311280885","38.9691252615073","45.1768199340255","45.951449547184","46.8271569353759","46.717736230102","46.5018923979255","35.7322003873372","43.0420961929749","49.521544881737","47.7988723600803","40.6727981369184","45.7631592779261","50.9446735211987","50.0807480617861","54.9789544003116","42.1239961725666","41.0637098870107","35.6492175680175","41.1354507075769","46.0522211909232","61.1119115402222","63.809478305943","",
"Tunisia","TUN","Multilateral debt service (TDS, current US$)","DT.TDS.MLAT.CD","","","","","","","","","","","2834000","3899000","6390000","8632000","12802000","15810000","19722000","29422000","34405000","42513000","48264000","59528000","72591000","93060000","102494000","112508000","173306000","231119000","269360000","262026000","316913000","360465000","425498000","460613000","525100000","617381000","608825000","589737000","594977000","637055000","622878000","534987000","679135000","720264000","774212000","783598000","1108497000","1057768000","927523000","771287000","797911000","826587000","867791000","857864000","1005261000","1148547000","",
"Tunisia","TUN","PPG, IDA (TDS, current US$)","DT.TDS.MIDA.CD","","","","","","","","","","","98000","133000","243000","378000","351000","414000","524000","3396000","1718000","792000","893000","1975000","1278000","1294000","1320000","1323000","1406000","1648000","1641000","1728000","1925000","2163000","2302000","2462000","2513000","2494000","2480000","2468000","2449000","2433000","2409000","2411000","2386000","2369000","2355000","2334000","2326000","2308000","2277000","2289000","2029000","2238000","2146000","2037000","2014000","2015000","",
"Tunisia","TUN","PPG, IBRD (TDS, current US$)","DT.TDS.MIBR.CD","","","","","","","","","","","2579000","3595000","5958000","8094000","12231000","15173000","17914000","22820000","27859000","33064000","37322000","43248000","52890000","64573000","74125000","87661000","137158000","177093000","199300000","190400000","213933000","235579000","266704000","263468000","297134000","332209000","302548000","275308000","268398000","268859000","229311000","225913000","233124000","286140000","302963000","300593000","437788000","236220000","346839000","208966000","199147000","194685000","202635000","212010000","201601000","152431000","",
"Tunisia","TUN","Public and publicly guaranteed debt service (% of exports of goods, services and primary income)","DT.TDS.DPPG.XP.ZS","","","","","","","","","","","","","","","","","7.62203978485528","11.1025813369641","13.0343987150882","12.1717112601489","12.8183041399185","14.6715634283866","15.9930813182925","19.4930276145727","23.2800712198645","24.8293670311411","28.9196505368075","29.3976498860374","22.4983500254134","22.4991286542486","23.019880773362","21.8917978490118","19.845787625917","20.8389126894519","19.301132453094","16.8749262436349","16.1252672729641","15.2665899575249","14.9585476516245","15.5227325425064","20.1463175019674","12.867569553849","14.2209938528416","13.5570446470966","13.8139388015841","11.5042909565755","13.3837785931153","10.2896307511251","6.58965160832617","9.09451065955489","8.61470379604908","10.1031058691106","9.33428883879379","8.27436895863578","7.44234786377689","10.03878761824","",
"Tunisia","TUN","Public and publicly guaranteed debt service (% of GNI)","DT.TDS.DPPG.GN.ZS","","","","","","","","","","","4.73934584598399","4.36728339596054","4.42363974793989","3.42382409594766","2.73292041800643","2.46758150936685","2.34753403933434","3.0362365535248","3.78955654316862","4.58584934427977","5.09037766607242","6.47156483165948","6.33796033041788","7.12379975941384","8.13563292088368","8.35551066946229","9.22771407641819","10.7311574110711","10.0801605737466","10.3951243922195","10.2673820111892","9.02760884288766","8.21445420054201","8.9218362352393","9.13898971659973","7.95747992192647","7.1426315359821","6.34757951516754","6.08305098951342","6.21589707879266","8.49307514155822","5.87552600394283","6.17986214666523","5.70598979055053","6.35872569774116","5.58915001597601","6.63437015554486","5.73734334259004","3.9935743954735","4.42587818503064","4.62823422219634","5.33115051380714","4.90858326123098","4.22772054308667","3.59155265048434","4.32187897143698","",
"Tunisia","TUN","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","DT.TDS.DPPG.CD","","","","","","","","","","","65412000","71126000","95640000","89380000","93464000","103463000","101325000","149087000","217986000","317422000","430174000","525890000","496833000","575802000","650903000","673327000","793258000","988362000","967545000","1000387000","1220010000","1130080000","1213276000","1220968000","1347477000","1366588000","1324931000","1259391000","1273557000","1369955000","1743184000","1242939000","1371393000","1506864000","1903513000","1712290000","2175884000","2112125000","1687051000","1830992000","1943105000","2318668000","2109594000","1862807000","1644951000","1799963000","",
"Tunisia","TUN","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","DT.TDS.DPPF.XP.ZS","","","","","","","","","","","","","","","","","7.62203978485524","11.112262500136","13.0977810544953","12.2288460831215","13.7864395955852","14.6715634283866","15.9930813182925","19.4930276145726","23.2800712198645","24.8293670311411","28.9196505368075","29.7949676776741","22.8844432860079","23.0108308006594","25.5591226279986","24.8591856397095","20.6401746211701","21.2186653179731","19.519729566341","17.2746133568351","16.8397816069642","15.9945280855165","15.5234197835775","16.0551394025814","20.5540091728157","13.1090763646635","14.1251271475872","13.4753621085151","13.7364751608364","11.5142547264326","13.3966771592658","10.2986482602783","6.59133900811124","9.09939817325729","8.62066238392874","10.1051102219113","9.3348419244135","8.275701523248","","","",
"Tunisia","TUN","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","DT.TDS.DPNG.CD","","","","","","","","","","","","","","","","","","33000000","43300000","62300000","58300000","60400000","53100000","44400000","40511000","53033000","63262000","85500000","56000000","50600000","46800000","47990000","43110000","41900000","42254000","42721000","42747000","44275000","40372000","42234000","42234000","41123000","69560000","76130000","119800000","160300000","162941000","218310000","227210000","218925000","344000000","264600000","400000000","508581000","123800000","332289000","",
"Tunisia","TUN","Debt service on external debt, long-term (TDS, current US$)","DT.TDS.DLXF.CD","","","","","","","","","","","65412000","71126000","95640000","89380000","93464000","103463000","101325000","182087000","261286000","379722000","488474000","586290000","549933000","620202000","691414000","726360000","856520000","1073862000","1023545000","1050987000","1266810000","1178070000","1256386000","1262868000","1389731000","1409309000","1367678000","1303666000","1313929000","1412189000","1785418000","1284062000","1440953000","1582994000","2023313000","1872590000","2338825000","2330435000","1914261000","2049917000","2287105000","2583268000","2509594000","2371388000","1768751000","2132252000","",
"Tunisia","TUN","IMF repurchases and charges (TDS, current US$)","DT.TDS.DIMF.CD","","","","","","","","","","","7350000","9991000","9207000","7250000","","","","130000","1060000","1490000","32490000","","","","","","","13358000","16604000","22752000","134575000","153180000","48565000","22250000","15261000","32368000","58708000","60050000","57090000","56191000","45173000","33260000","889000","752000","1127000","1483000","2097000","1851000","432000","984000","1344000","460000","125000","1176000","7509000","12227000","",
"Tunisia","TUN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","5.27188103781397","4.98075144434007","4.8494913911779","3.70154533890605","2.73292041800643","2.46758150936685","2.34753403933434","3.71094673629243","4.56072867465854","5.50743426804563","6.47475534383494","7.40681541106985","7.20796875283447","7.91065646484161","8.8369639929846","9.26676213418986","10.2055801687764","12.0014652079921","11.0251407913914","11.4355024103243","12.0466963132979","10.9422610840005","9.08361386247761","9.88178082528866","9.88175301334871","8.61639718738263","7.90153118374852","7.12237885341087","6.83316006166107","7.0113311747178","9.2999003248819","6.58732206078528","6.72689133929647","6.14905236383727","7.10822843747821","6.64602225118311","7.73141076672852","6.83390968435334","4.77098880343522","5.09866053531822","5.61386860147598","6.09020443775192","6.05778508524166","6.02338294594976","4.19869159880446","5.56686982151545","",
"Tunisia","TUN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","7.62203978485524","13.5697885360735","15.6868898246151","14.6177719027158","16.3043665270667","16.7918525013057","18.1884430311971","21.6461228735103","25.2869264290397","27.5372562279174","31.9842823002755","32.8776159727208","24.6074925879868","24.7509149720643","27.0091745435016","26.5347969579754","21.9456420584427","23.0810746134444","20.869814902294","18.2722505679593","17.8385657389347","17.130063076382","16.6894900494314","17.3961466700674","22.0601774456155","14.4264232230233","15.4798081436963","14.6097312637907","15.4421872070822","13.6796782091979","15.5968822191569","12.2562661914511","7.87243479863495","10.4769766923855","10.4493015759055","11.5415950158935","11.5196407394345","11.788786029257","8.70044977533782","12.9306313772138","",
"Tunisia","TUN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","72762000","81117000","104847000","96630000","93464000","103463000","101325000","182217000","262346000","381212000","547164000","601890000","565033000","639402000","707014000","746760000","877320000","1105360000","1058249000","1100509000","1431435000","1369757000","1341651000","1352338000","1456992000","1479748000","1465704000","1413115000","1430601000","1545265000","1908783000","1393516000","1492786000","1623870000","2127880000","2036073000","2535682000","2515811000","2015463000","2109323000","2356911000","2648802000","2603494000","2654007000","1923024000","2318473000","",
"Tunisia","TUN","PPG, bilateral concessional (TDS, current US$)","DT.TDS.BLTC.CD","","","","","","","","","","","17712000","23370000","26565000","32933000","35271000","38534000","38540000","43342000","56416000","74112000","69923000","71796000","76215000","93518000","105314000","108853000","147147000","180918000","192114000","206854000","215061000","201825000","212110000","207072000","343441000","265448000","262994000","250030000","248790000","238253000","225815000","219502000","222753000","270750000","359835000","313180000","290155000","312055000","334230000","350473000","350183000","343070000","331709000","326010000","442584000","411876000","",
"Tunisia","TUN","PPG, bilateral (TDS, current US$)","DT.TDS.BLAT.CD","","","","","","","","","","","19562000","24386000","29645000","39611000","42383000","46843000","49116000","53519000","76266000","98840000","98159000","156560000","103205000","129438000","171256000","215434000","270597000","314904000","287899000","286808000","289044000","284720000","328328000","314595000","446141000","389383000","353288000","333358000","343796000","347977000","335846000","355223000","335453000","373366000","485140000","424101000","386445000","397013000","396391000","401198000","398571000","363493000","354492000","334909000","447298000","428911000","",
"Tunisia","TUN","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5017845742255","9.20805308485105","9.05234939059779","5.85413435019306","2.39025826963404","1.45420138888889","2.29368661662018","3.72585579959058","2.75939701555275","4.40960110215569","4.12684071096869","6.66745791843724","3.71812914722808","4.30394981112312","4.38328709993207","4.29421543969241","4.85381962819873","3.1536700688091","3.05883586477217","4.14943029758521","4.45510066893982","5.82308402603636","6.36582815700138","","","","",
"Tunisia","TUN","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","12.279950652747","21.9340337791601","16.1142370928087","18.8340598961873","15.6858504006436","19.6371490280778","17.508578336833","18.5229518450842","14.5668136524248","23.0024143292738","22.0109225668032","20.4352636269972","21.4097170083061","24.8742323996341","31.7107418249413","38.1874888611656","37.9392439213359","41.9512528072346","51.3262250230968","33.7613362313758","37.6691729323308","37.0485348620977","30.8105982632648","29.3636504769783","25.0051472832994","22.0953200536447","29.3968755709775","35.6888596650692","40.0668446764853","35.1678302997954","48.1384283331698","42.6125844533673","45.7001849256175","28.3707799631367","11.9273364672138","8.30588891989952","13.8481511227487","21.0745640213133","16.059700213215","26.6806967078755","23.2117246794033","37.8577497772159","22.6558893823919","30.4640338218256","35.4707824896299","36.1372021138698","42.5922451840954","31.4119177318559","36.3020263532419","48.1618069657841","52.1868570507533","86.3853547939815","94.3530503363489","65.2560510724292","83.778622483313","","",
"Tunisia","TUN","Net ODA received (% of imports of goods, services and primary income)","DT.ODA.ODAT.MP.ZS","","","","","","","","","","","","","","","","","11.3365195730753","11.6339150112975","13.0263148628528","6.46672899280894","5.83833199997122","5.47854178500716","4.96220580095907","5.17393718599512","4.50149226477871","4.44898044433251","5.87085814870763","6.96076499999999","6.61593546770374","5.2099099616013","5.95579489837047","5.58617863615704","4.92255471237986","3.12001499659168","1.2599638788185","0.77127918447879","1.31745061200717","2.01545981919419","1.49578030190167","2.4809144097654","2.1528767833109","3.20721462359128","1.9339552095715","2.30302179422199","2.25869736668262","2.19709550487422","2.35468589622661","1.39269030598663","1.28257089291547","2.15625948379085","2.06964709899942","3.26568474365909","3.57163870767652","2.48030138777857","3.20339918319194","","",
"Tunisia","TUN","Net official development assistance received (constant 2013 US$)","DT.ODA.ODAT.KD","318520000","622630000","471900000","660530000","473660000","628790000","556550000","640720000","451250000","750080000","682880000","617150000","590960000","653320000","770400000","808080000","837630000","830240000","917470000","532570000","557710000","633940000","558010000","563720000","502870000","471960000","491800000","538750000","558920000","495840000","608710000","543580000","562700000","382170000","167750000","106340000","179190000","293650000","221670000","387050000","342790000","606320000","344940000","386850000","417610000","422150000","499060000","334900000","366200000","499580000","561920000","897050000","1067050000","710030000","930400000","","",
"Tunisia","TUN","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","","","","","","9.40551724137931","8.16732394366197","8.53577915001816","6.16950122649223","9.37772032721099","8.17640767319901","6.53502195866604","5.24278090159961","5.13458695257132","5.09396201768489","5.11031663504861","5.04745882861465","5.03191644908616","5.39785723236289","3.03173845825781","2.84567180056697","2.9886178383632","2.64485111758989","2.50853876717822","2.20107290543693","1.99069845943374","2.56221343178622","2.97778266622994","3.27998899630781","2.90836582856267","3.30354516329556","2.83159265755518","2.62687639520463","1.77710683032659","0.710716941663929","0.433222380257495","0.678558378839401","0.978806376927845","0.715938519295302","1.14471546438284","1.08030451813332","1.7270545260391","0.99529905164599","1.13509082413239","1.17689905483765","1.18298871615791","1.31526692323552","0.872475496576432","0.887602482276316","1.21534517499342","1.3110319208593","2.12002781026046","2.36608998343434","1.61230602580633","2.01150406658813","","",
"Tunisia","TUN","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","","","","","","32.8739669421488","31.4696092619392","32.7284122562674","25.8047195622435","39.9725328947368","37.0752503128911","29.3524509493671","22.3007360824742","23.0658220408163","19.0392250876315","17.6677230989957","15.7641525480931","15.8323106796117","16.9149345549738","9.92022618909176","9.36703722943723","8.91298907469342","8.0344965557961","7.24920931212472","5.94241876629018","6.32389295668194","9.18183650968657","12.0444759936407","15.0569343220339","11.5869162705508","11.7992621942888","10.4316304660759","8.57567180666283","5.6934235200821","2.72004423688802","1.67050689712481","2.56902327434371","3.82710729368997","2.75899557085819","4.46626269289317","3.95890726846424","6.32449819516304","4.0083083865203","4.68159268866209","4.85346869815286","5.17993817612973","5.35111718983","3.46328112824914","3.22225937757194","4.6289865668522","4.67763333447938","8.62279837916833","9.14228764915472","6.67756136605573","8.13367580891759","","",
"Tunisia","TUN","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","51830000","93820000","70110000","83560000","71070000","90920000","82840000","89520000","71860000","115730000","112850000","106430000","113350000","134040000","174210000","214270000","217860000","247080000","310500000","209850000","240480000","242860000","207330000","202760000","176100000","160420000","220260000","274260000","314830000","279890000","392540000","354460000","387990000","243200000","104790000","74400000","125870000","194200000","149890000","252290000","221730000","365350000","220870000","299760000","352310000","362420000","431370000","321190000","374960000","502790000","550420000","922060000","1016890000","710410000","921280000","","",
"Tunisia","TUN","Net official aid received (constant 2013 US$)","DT.ODA.OATL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Net official aid received (current US$)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Net official development assistance and official aid received (constant 2013 US$)","DT.ODA.ALLD.KD","318520000","622630000","471900000","660530000","473660000","628790000","556550000","640720000","451250000","750080000","682880000","617150000","590960000","653320000","770400000","808080000","837630000","830240000","917470000","532570000","557710000","633940000","558010000","563720000","502870000","471960000","491800000","538750000","558920000","495840000","608710000","543580000","562700000","382170000","167750000","106340000","179190000","293650000","221670000","387050000","342790000","606320000","344940000","386850000","417610000","422150000","499060000","334900000","366200000","499580000","561920000","897050000","1067050000","710030000","930400000","","",
"Tunisia","TUN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","51830000","93820000","70110000","83560000","71070000","90920000","82840000","89520000","71860000","115730000","112850000","106430000","113350000","134040000","174210000","214270000","217860000","247080000","310500000","209850000","240480000","242860000","207330000","202760000","176100000","160420000","220260000","274260000","314830000","279890000","392540000","354460000","387990000","243200000","104790000","74400000","125870000","194200000","149890000","252290000","221730000","365350000","220870000","299760000","352310000","362420000","431370000","321190000","374960000","502790000","550420000","922060000","1016890000","710410000","921280000","","",
"Tunisia","TUN","PPG, private creditors (NTR, current US$)","DT.NTR.PRVT.CD","","","","","","","","","","","-8841000","-11613000","-34270000","-15985000","274000","9436000","45838000","309550000","227432000","244083000","-48744000","-29786000","-68190000","188225000","-262261000","-25857000","-12343000","-223171000","-112156000","-274704000","-326086000","-270864000","-22237000","-195189000","-206881000","387386000","255432000","457002000","-177148000","50187000","-251536000","167621000","360332000","346780000","47922000","-221718000","-361197000","-324155000","-279489000","-602171000","-707946000","-1102272000","426255000","-435898000","439679000","841023000","",
"Tunisia","TUN","PPG, other private creditors (NTR, current US$)","DT.NTR.PROP.CD","","","","","","","","","","","-8497000","-11278000","-33910000","-15574000","597000","9794000","16235000","114350000","44735000","241906000","2579000","56826000","87655000","74699000","-98184000","-85839000","-61741000","-88217000","-2797000","-138928000","-200551000","-183657000","-84009000","-127844000","-104929000","-162334000","-185153000","-40304000","-59043000","42632000","-98571000","-98690000","-112450000","-113286000","-90136000","-74695000","-71950000","-72269000","-44130000","-27735000","-47951000","-17887000","-17403000","-3028000","-3204000","-2262000","",
"Tunisia","TUN","PNG, commercial banks and other creditors (NTR, current US$)","DT.NTR.PNGC.CD","","","","","","","","","","","","","","","","","","17000000","53000000","-34800000","-5800000","-34000000","-37100000","-35100000","69489000","6977000","-13262000","-42300000","-1700000","-20600000","-16800000","-17990000","-13110000","-11900000","-12254000","-12721000","-12747000","-14275000","-10372000","157766000","257766000","308877000","230440000","125870000","35200000","-30300000","7059000","-29110000","82790000","-41925000","-247000000","-177600000","-344000000","-488581000","-123800000","-332289000","",
"Tunisia","TUN","PNG, bonds (NTR, current US$)","DT.NTR.PNGB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","PPG, commercial banks (NTR, current US$)","DT.NTR.PCBK.CD","","","","","","","","","","","","","","","","","","199050000","191953000","10055000","-42833000","-79213000","-157198000","53144000","-155802000","66271000","54927000","-130203000","-103949000","-129820000","-60307000","-87207000","61772000","-67345000","-101952000","-24403000","335532000","-52848000","-51902000","-147452000","317058000","-100002000","-58590000","-9706000","37709000","-59828000","-28694000","-41266000","-18733000","-43868000","-466947000","-67171000","-69508000","-59725000","38570000","-15350000","",
"Tunisia","TUN","PPG, bonds (NTR, current US$)","DT.NTR.PBND.CD","","","","","","","","","","","-344000","-335000","-360000","-411000","-323000","-358000","29603000","-3850000","-9256000","-7878000","-8490000","-7399000","1353000","60382000","-8275000","-6289000","-5529000","-4751000","-5410000","-5956000","-65228000","","","","","574123000","105053000","550154000","-66203000","155007000","-470023000","366313000","531372000","469772000","100349000","-87195000","-260553000","-210620000","-216626000","-530568000","-193048000","-1017214000","513166000","-373145000","404313000","858635000","",
"Tunisia","TUN","PPG, official creditors (NTR, current US$)","DT.NTR.OFFT.CD","","","","","","","","","","","32014000","46832000","81211000","74788000","56088000","79147000","102159000","275086000","113562000","114727000","174557000","164716000","197160000","140772000","210430000","86953000","15932000","-70382000","-14724000","104651000","92807000","256356000","-10754000","65804000","-111469000","-395326000","-277244000","-266396000","-480677000","-191297000","-249796000","161094000","6527000","15352000","-189347000","-365014000","-531894000","-352186000","-492419000","142481000","310114000","940816000","824876000","62354000","350812000","1108685000","",
"Tunisia","TUN","PPG, multilateral concessional (NTR, current US$)","DT.NTR.MLTC.CD","","","","","","","","","","","2776000","4721000","7615000","6868000","5752000","12230000","8333000","2183000","69000","50000","6638000","3234000","6622000","10354000","1578000","4293000","-576000","2634000","13147000","9536000","25670000","39193000","36830000","24278000","7793000","19910000","11417000","-12753000","-21653000","10174000","44784000","53913000","65132000","75636000","97029000","32120000","6076000","-24810000","6295000","124902000","76528000","-74652000","-24627000","98529000","162168000","295898000","",
"Tunisia","TUN","PPG, multilateral (NTR, current US$)","DT.NTR.MLAT.CD","","","","","","","","","","","10258000","16490000","17354000","20071000","16777000","29193000","41289000","36109000","13156000","28932000","33354000","48434000","47054000","46464000","12925000","45727000","64974000","46082000","49055000","151950000","113120000","255345000","11279000","137335000","-43717000","-150701000","-104880000","-237086000","-305148000","-105003000","-194511000","200337000","95508000","45722000","-13272000","-175829000","-435436000","-211482000","-377901000","173212000","310854000","773199000","732169000","16324000","20589000","1005149000","",
"Tunisia","TUN","PPG, IDA (NTR, current US$)","DT.NTR.MIDA.CD","","","","","","","","","","","2776000","4721000","7615000","6868000","5752000","12230000","8333000","2183000","69000","-616000","109000","-859000","-235000","-1294000","-1320000","-1323000","-1406000","-1648000","-1641000","-1728000","-1925000","-2163000","-2302000","-2462000","-2513000","-2494000","-2480000","-2468000","-2449000","-2433000","-2409000","-2411000","-2386000","-2369000","-2355000","-2334000","-2326000","-2308000","-2277000","-2289000","-2029000","-2238000","-2146000","-2037000","-2014000","-2015000","",
"Tunisia","TUN","PPG, IBRD (NTR, current US$)","DT.NTR.MIBR.CD","","","","","","","","","","","6618000","11416000","9571000","13139000","11245000","11679000","7382000","24671000","5102000","22330000","13736000","26185000","28945000","25018000","13921000","21307000","33972000","-11123000","-26229000","68925000","-1403000","61796000","-156225000","-15593000","-108628000","-193988000","-100570000","-148415000","-126885000","-59018000","-93772000","67007000","-116028000","-35505000","-165281000","-123174000","-326226000","-74813000","-277256000","-24933000","34378000","402224000","360940000","-161292000","140009000","486013000","",
"Tunisia","TUN","Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)","DT.NTR.DPPG.CD","","","","","","","","","","","23173000","35219000","46941000","58803000","56362000","88583000","147997000","584636000","340994000","358810000","125813000","134930000","128970000","328997000","-51831000","61096000","3589000","-293553000","-126880000","-170053000","-233279000","-14508000","-32991000","-129385000","-318350000","-7940000","-21812000","190606000","-657825000","-141110000","-501332000","328715000","366859000","362132000","-141425000","-586732000","-893091000","-676341000","-771908000","-459690000","-397832000","-161456000","1251131000","-373544000","790491000","1949708000","",
"Tunisia","TUN","Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)","DT.NTR.DPNG.CD","","","","","","","","","","","","","","","","","","17000000","53000000","-34800000","-5800000","-34000000","-37100000","-35100000","69489000","6977000","-13262000","-42300000","-1700000","-20600000","-16800000","-17990000","-13110000","-11900000","-12254000","-12721000","-12747000","-14275000","-10372000","157766000","257766000","308877000","230440000","125870000","35200000","-30300000","7059000","-29110000","82790000","-41925000","-247000000","-177600000","-344000000","-488581000","-123800000","-332289000","",
"Tunisia","TUN","Net transfers on external debt, long-term (NTR, current US$)","DT.NTR.DLXF.CD","","","","","","","","","","","23173000","35219000","46941000","58803000","56362000","88583000","147997000","601636000","393994000","324010000","120013000","100930000","91870000","293897000","17658000","68073000","-9673000","-335853000","-128580000","-190653000","-250079000","-32498000","-46101000","-141285000","-330604000","-20661000","-34559000","176331000","-668197000","16656000","-243566000","637592000","597299000","488002000","-106225000","-617032000","-886032000","-705451000","-689118000","-501615000","-644832000","-339056000","907131000","-862125000","666691000","1617419000","",
"Tunisia","TUN","Net transfers on external debt, total (NTR, current US$)","DT.NTR.DECT.CD","","","","","","","","","","","67323000","32736000","42734000","61553000","65362000","96583000","159997000","737506000","472934000","231520000","7623000","82530000","79570000","269797000","39858000","60373000","190034000","-285538000","-63341000","-199085000","-156144000","14470000","121745000","-281905000","-80945000","112900000","133415000","29882000","-1283559000","380962000","-314623000","1581138000","983466000","630713000","-130373000","-990491000","-882324000","-241250000","-445360000","-55884000","-571049000","-434072000","2093444000","-651805000","1833240000","1460855000","",
"Tunisia","TUN","PPG, bilateral concessional (NTR, current US$)","DT.NTR.BLTC.CD","","","","","","","","","","","22718000","28320000","39072000","54192000","30780000","50148000","61585000","151894000","113472000","66566000","124493000","163134000","154811000","61247000","54442000","27350000","25256000","-8947000","5072000","-6900000","-37620000","-37679000","23848000","-27453000","-101599000","-135136000","-145313000","-136701000","-132415000","9153000","52318000","33364000","-12214000","8839000","-118773000","-99451000","-17846000","-65830000","-53052000","17616000","42747000","182885000","113222000","53913000","330507000","91778000","",
"Tunisia","TUN","PPG, bilateral (NTR, current US$)","DT.NTR.BLAT.CD","","","","","","","","","","","21756000","30342000","63857000","54717000","39311000","49954000","60870000","238977000","100406000","85795000","141203000","116282000","150106000","94308000","197505000","41226000","-49042000","-116464000","-63779000","-47299000","-20313000","1011000","-22033000","-71531000","-67752000","-244625000","-172364000","-29310000","-175529000","-86294000","-55285000","-39243000","-88981000","-30370000","-176075000","-189185000","-96458000","-140704000","-114518000","-30731000","-740000","167617000","92707000","46030000","330223000","103536000","",
"Tunisia","TUN","Net official flows from UN agencies, WHO (current US$)","DT.NFL.WHOL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","950000","510000","640000","510000","","",
"Tunisia","TUN","Net official flows from UN agencies, WFP (current US$)","DT.NFL.WFPG.CD","","","","","","","","","","2730000","7690000","6580000","1820000","650000","7500000","8540000","12580000","6820000","3630000","8100000","9740000","10150000","10790000","14850000","9940000","12880000","9400000","820000","15660000","8280000","13560000","3400000","2610000","3720000","3650000","3870000","2470000","3990000","-90000","","","","","","","","","","","","","530000","470000","480000","10000","","",
"Tunisia","TUN","Net official flows from UN agencies, UNTA (current US$)","DT.NFL.UNTA.CD","","","","","","","","","","300000","310000","280000","310000","360000","360000","420000","480000","910000","810000","700000","250000","930000","860000","1000000","530000","1460000","850000","1260000","1080000","1740000","1390000","1530000","1450000","1960000","1290000","2600000","1000000","1740000","880000","1570000","1130000","1380000","1120000","1570000","1870000","1970000","1340000","1580000","760000","","","","","","","","",
"Tunisia","TUN","Net official flows from UN agencies, UNRWA (current US$)","DT.NFL.UNRW.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Net official flows from UN agencies, UNPBF (current US$)","DT.NFL.UNPB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Net official flows from UN agencies, UNFPA (current US$)","DT.NFL.UNFP.CD","","","","","","","","","","","","","","","","","","1240000","","","1400000","910000","690000","800000","730000","780000","710000","530000","870000","860000","960000","820000","1040000","1110000","1510000","1980000","2350000","670000","1270000","600000","360000","770000","390000","480000","530000","380000","460000","250000","480000","620000","500000","940000","740000","570000","590000","","",
"Tunisia","TUN","Net official flows from UN agencies, UNECE (current US$)","DT.NFL.UNEC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
